date,lon,lat,pm25_ug_m3,pblh_m,u_pbl_m_s,v_pbl_m_s,flux_east_t_d,flux_north_t_d,flux_magnitude_t_d,transport_east_t_d_per_m,transport_north_t_d_per_m,wind_valid_hour_count
2023/4/10,108.1,31.2,36.43854258,1390.9319,1.368007077,1.015521074,66.61222266,42.2966159,78.90622235,0.005990581,0.004447025,24
2023/4/10,108.2,31.2,35.85521193,1404.6824,1.366716104,1.02721917,66.13136114,42.51511573,78.61864914,0.005947336,0.004469998,24
2023/4/10,108.3,31.2,35.54547799,1421.6271,1.419293518,0.986640823,68.90345305,40.97122494,80.1643756,0.006196636,0.004307674,24
2023/4/10,108.4,31.2,32.27074884,1434.4102,1.419511615,0.994687419,63.12771558,37.83718761,73.59864972,0.005677212,0.003978165,24
2023/4/10,108.5,31.2,32.55210783,1442.3813,1.490466714,0.879571035,67.23264472,33.93750675,75.31256788,0.006046377,0.003568156,24
2023/4/10,108.6,31.2,33.42382475,1437.7024,1.658642857,1.130083549,76.5731902,44.62574825,88.62793502,0.006886392,0.004691907,24
2023/4/10,108.7,31.2,34.01204627,1402.1986,1.97524699,1.303648475,90.50288302,51.09196509,103.9286329,0.00813912,0.005371759,24
2023/4/10,108.8,31.2,32.96927599,1365.8333,1.984012676,1.30032877,85.83220403,48.11827986,98.39987858,0.007719076,0.005059109,24
2023/4/10,108.9,31.2,34.38791005,1306.2135,1.999439787,1.294486276,86.28334933,47.78231817,98.63045322,0.007759648,0.005023786,24
2023/4/10,109,31.2,34.33319654,1242.5211,2.386593346,1.625189965,97.81267873,56.97337662,113.1957851,0.008796506,0.005990125,24
2023/4/10,109.1,31.2,33.26586875,1234.5132,2.391460634,1.627796836,94.35318376,54.93443004,109.1801946,0.008485386,0.005775752,24
2023/4/10,109.2,31.2,32.62775502,1264.056,2.332322328,1.869399182,92.41464346,63.35857059,112.0480914,0.008311049,0.006661458,24
2023/4/10,109.3,31.2,32.8723825,1296.9298,2.318026877,1.852031855,94.94341162,64.88524047,114.9971558,0.008538466,0.006821971,24
